11248	42	0	0	8681.87	448.896	13.7556	0.68717	10.477	0.74215
11248	67	0	0	8201.05	428.624	18.3483	0.682857	22.6596	0.752767
11248	297	0	0	8488.71	447.996	21.5167	0.734053	22.2736	0.749004
11248	327	0	0	10166.4	584.747	5.78441	0.948223	18.7986	0.65364
11247	3	0	0	8691.12	455.677	20.8732	0.755026	21.1148	0.767686
11247	179	0	0	9948.14	544.452	17.5571	0.684007	7.73147	0.843946
11246	157	0	0	10819.9	546.123	16.3505	0.685633	17.6486	0.685659
11246	201	0	0	8937.97	454.117	19.4736	0.737606	17.8434	0.719253
11246	202	0	0	9511.11	491.306	14.9122	0.672762	20.2225	0.704661
11246	353	1	0	10185.1	555.465	19.7611	0.701593	7.90353	0.870281
11242	71	0	0	11249.8	770.392	24.5414	0.822409	1.59828	1.00776
11242	154	0	0	9307.1	487.947	15.6234	0.683522	23.1531	0.791277
11242	274	0	0	11647.8	778.743	14.6939	0.673894	3.3619	1.1062
11239	78	1	0	8728.34	501.312	24.8195	1.09796	6.27129	1.2622
11239	150	2	0	10429.3	589.682	17.8077	1.0527	0.311655	0.301143
11239	319	1	0	9376.4	543.574	16.4256	0.686027	27.0024	1.00174
11239	342	0	0	11173.9	565.681	11.8943	0.730541	17.7945	0.698486
11238	157	0	0	8931.28	491.215	16.3374	0.66176	25.9071	0.882201
11238	255	0	0	8985.83	483.749	16.9918	0.70178	8.80752	0.844148
11238	271	2	0	9245.43	469.711	17.1576	0.664252	22.5765	0.739551
11237	127	1	0	9151.07	633.966	15.2082	0.798794	29.6449	1.35165
11237	262	2	0	9037.07	501.633	12.3927	0.689678	8.087	0.847275
11236	190	0	0	9336.43	480.159	18.6886	0.701789	13.2989	0.706268
11236	262	1	0	12348.6	873.009	13.9398	0.694032	1.95362	1.08932
11236	387	0	0	3547.07	196.46	17.2905	0.687948	7.35907	0.895025
11234	100	0	0	8673.23	440.932	15.019	0.673878	20.0825	0.691697
11234	242	0	0	8469.41	475.192	17.0633	0.958767	0.327109	0.312623
11234	309	1	0	10712.5	550.606	17.2632	0.663057	10.422	0.762035
11234	319	0	0	8866.12	453.207	15.1228	0.69213	16.7416	0.688514
11234	387	1	0	9367.5	478.324	19.8288	0.749415	15.4185	0.716854
11233	124	1	0	11872.7	686.828	20.1641	0.733854	6.4357	1.00368
11232	80	0	0	9394.39	539.856	14.3243	0.688875	6.56779	0.919284
11232	215	3	0	8441.52	465.045	16.4003	0.661695	25.8437	0.878827
11231	3	0	0	11919.6	816.64	18.5103	0.723729	2.3185	1.17432
11231	16	0	0	8611.76	464.139	17.5408	0.649635	25.566	0.851097
11231	246	0	0	11080.6	588.111	17.112	0.655656	8.98056	0.795264
11229	153	0	0	10305.7	666.828	15.327	0.658498	3.47783	1.10041
11228	386	1	0	9567.33	532.721	13.8758	0.661106	6.65687	0.891092
11227	20	2	0	11844	606.073	18.2639	0.711624	13.1096	0.741446
11227	206	0	0	7024.18	352.91	15.2173	0.691924	19.429	0.698252
11227	392	1	0	10590.4	581.741	20.824	0.698716	25.3935	0.859137
11226	45	1	0	11557.1	774.946	14.0059	0.674802	2.34738	1.08318
11226	46	1	0	9353.35	552.886	12.2234	0.808257	0.611275	0.532004
11226	144	2	0	12208.9	701.296	17.8839	0.79713	0.537165	0.469236
11224	133	1	0	9650.86	487.354	15.4346	0.690499	13.4911	0.70654
11224	227	0	0	8350.67	422.034	16.28	0.672704	20.348	0.712904
11221	33	1	0	8830.18	444.149	15.362	0.684466	14.2093	0.693802
11221	62	2	0	9428.35	635.619	19.9124	0.707723	1.66518	0.986868
11221	240	1	0	9294.25	471.705	19.7849	0.689187	19.8579	0.676425
11219	347	0	0	8648.11	454.048	16.0142	0.684405	23.932	0.815367
11218	38	0	0	8264.35	421.214	17.4312	0.687733	16.2272	0.68926
11218	69	0	0	9678.04	493.003	19.6846	0.73235	20.1953	0.730078
11218	91	0	0	9371.73	495.094	23.4494	0.819173	17.8348	0.719913
11218	397	1	0	9231.94	482.142	17.2918	0.670251	9.25249	0.79062
11217	171	0	0	8438.63	432.901	20.9326	0.713835	18.7974	0.691804
11217	235	1	0	8347.2	527.898	14.7448	0.661112	28.8248	1.08126
11217	292	0	0	10056	535.239	19.3975	0.698257	22.3645	0.772663
11216	84	2	0	6581.56	338.47	19.2372	0.707249	17.5137	0.688514
11214	25	0	0	9919.86	532.888	15.7607	0.67945	8.95458	0.817342
11214	42	0	0	9992.71	554.186	19.6692	0.700141	25.9583	0.901296
11214	109	0	0	10369.5	532.183	15.7578	0.690353	12.6874	0.711385
11213	57	1	0	12363.3	703.505	10.3057	0.727432	6.53021	0.89157
11213	220	0	0	8945.85	474.006	20.8035	0.725787	19.9973	0.715506
11212	38	1	0	7134.32	369.353	20.6537	0.802935	15.6838	0.754175
11212	199	1	0	8157.63	415.169	13.6857	0.692502	18.4424	0.679373
11212	212	0	0	9338.17	477.467	20.5806	0.739967	14.159	0.709849
11212	376	1	0	8825.98	455.274	18.0945	0.707246	16.7864	0.684381
11212	392	1	0	10484.3	638.872	16.5656	0.6473	4.49284	1.02401
11211	20	2	0	8303.18	417.71	16.0098	0.685795	14.4032	0.695962
11211	316	0	0	8307.82	423.202	14.9907	0.666958	11.9591	0.727355
11209	219	0	0	10211.5	590.314	20.7268	0.760717	6.15597	1.06418
11209	221	0	0	14236.2	870.538	22.3869	0.90172	5.25851	1.2627
11209	378	0	0	10198	508.834	20.2848	0.719335	18.3402	0.68348
11208	118	1	0	9681.5	495.637	14.094	0.688103	21.0523	0.723988
11208	256	0	0	7883.04	471.822	18.0774	0.657195	27.8514	0.980623
11208	356	1	0	9154.54	469.886	17.9443	0.680734	20.4422	0.723605
11207	9	0	0	8497.03	451.446	19.0471	0.676189	8.68149	0.819251
11207	362	2	0	8508.38	426.601	20.5458	0.87849	13.6132	0.858096
11206	121	0	0	8490.63	430.362	12.3218	0.704872	13.924	0.69006
11206	337	2	0	10349.2	557.619	22.9391	0.770711	22.5812	0.750325
11204	85	0	0	10039.7	652.842	19.8801	0.743484	1.22391	0.878386
11204	87	0	0	10120.8	666.417	20.2006	0.751975	1.25129	0.892032
11204	211	1	0	9710.89	496.158	17.3105	0.683929	20.922	0.732596
11204	254	1	0	9659.67	494.458	15.6493	0.679688	12.7317	0.70824
11204	399	0	0	9280.86	467.97	17.6906	0.709856	20.5321	0.746122
11203	46	1	0	10667.4	603.991	19.2773	0.674233	6.32448	0.910497
11203	101	1	0	8562.09	427.331	14.798	0.699187	17.8451	0.69864
11203	305	1	0	8586.41	442.826	13.1783	0.710418	14.9907	0.695904
11202	133	2	0	8786.27	451.364	17.6377	0.667621	10.8837	0.740197
11202	377	0	0	11529.5	597.011	21.1834	0.724582	19.351	0.683697
11199	271	1	0	11291.5	643.706	18.2173	0.803814	0.486618	0.441773
11198	6	0	0	11403.1	768.695	14.5322	0.6579	3.0634	1.11278
11198	28	0	0	9949.67	674.29	20.9839	0.79825	1.74202	1.07887
11198	133	0	0	10234.2	520.976	17.8197	0.711204	15.2343	0.68913
11198	141	0	0	10379.3	570.424	24.006	0.839382	7.47241	0.930404
11198	222	0	0	9989.54	547.624	18.866	0.758461	8.651	0.92143
11198	332	0	0	8951.4	459.383	13.026	0.738744	17.3739	0.701078
11198	363	0	0	15133.4	779.745	12.5394	0.696767	10.6184	0.732991
11198	396	0	0	10693.9	700.446	11.5811	0.724012	1.20777	0.835953
11197	119	1	0	10806.1	572.724	17.4809	0.69427	8.78023	0.827804
11197	126	0	0	8200.36	462.553	18.2048	1.08062	0.333117	0.320574
11197	277	1	0	8282.95	422.722	16.0239	0.679208	11.9043	0.729841
11197	313	0	0	10097.7	529.189	22.1132	0.796605	12.3419	0.767422
11197	389	1	0	10919.1	727.997	13.5039	0.702928	1.22915	0.860653
11196	7	0	0	6174.48	310.304	15.8487	0.670995	12.7726	0.705382
11196	87	0	0	10196.2	585.965	23.5934	1.10622	0.374487	0.344033
11196	91	1	0	9236.1	478.015	12.6808	0.704692	19.2896	0.694897
11196	156	1	0	8776.04	440.581	19.7933	0.727863	14.8297	0.711648
11196	270	1	0	10047.9	526.268	17.2518	0.657006	8.16917	0.815683
11194	8	3	0	9625.78	500.153	13.5292	0.699911	23.3876	0.778043
11194	121	0	0	8807.17	471.382	14.2739	0.712991	8.81167	0.843308
11193	23	0	0	6962.08	376.371	8.07779	0.979606	10.0326	0.906231
11193	36	1	0	9673.81	523.312	21.5836	0.703451	23.93	0.78509
11193	246	0	0	11210.1	654.295	8.25749	0.929205	0.472371	0.427813
11193	287	2	0	8945.89	458.089	15.1163	0.676741	20.4788	0.715731
11193	328	0	0	9684.22	482.923	18.4453	0.716922	14.8995	0.710682
11192	62	0	0	8613.59	453.972	15.8707	0.742788	20.3477	0.770451
11192	238	2	0	10240.2	601.9	17.4984	0.693128	5.41436	1.0294
11192	278	1	0	9656.88	545.003	17.8289	0.688255	6.53174	0.925606
11191	150	2	0	7949.42	417.71	19.5721	0.685801	23.7105	0.775709
11191	169	0	0	11147.3	553.022	16.5977	0.68883	12.6508	0.741055
11191	189	0	0	9932.36	534.862	21.1654	0.695275	23.208	0.769652
11189	14	1	0	9392.24	487.962	18.9288	0.680137	20.0677	0.700549
11188	6	1	0	10429.6	655.028	18.2135	0.659549	3.90756	1.11447
11188	41	3	0	11459.5	590.631	20.5517	0.722438	13.2454	0.72497
11188	188	1	0	9700.29	552.712	19.6029	0.703191	25.7106	0.897651
11188	291	0	0	9365.24	476.075	15.4819	0.666665	12.5965	0.691398
11188	389	1	0	8227.74	508.789	19.0763	0.733432	27.9113	1.0778
11187	110	0	0	9428.02	474.647	20.6669	0.722556	18.3184	0.685262
11187	375	2	0	9237.95	471.433	17.4465	0.735761	17.9046	0.743733
11186	50	0	0	9427.21	477.872	20.6899	0.744547	17.1919	0.705493
11186	79	1	0	11611.8	758.991	18.1154	0.663658	1.53111	0.934051
11186	90	0	0	11427	680.416	16.0261	0.76193	0.701256	0.596873
11186	204	2	0	8506.76	440.182	18.6219	0.726186	21.8922	0.765132
11186	205	0	0	11428.1	743.702	22.5566	0.781355	3.70639	1.19053
11186	298	0	0	8724.91	445.525	21.8092	0.709819	22.8007	0.733574
11186	299	1	0	10314.1	555.567	17.5992	0.670179	25.1478	0.852936
11186	375	1	0	8341.79	447.103	19.5026	0.671008	24.3691	0.792815
11186	404	0	0	9305.04	527.437	15.0355	0.686244	26.5898	0.9457
11183	82	1	0	15279.5	776.981	17.8708	0.681783	20.8126	0.702623
11183	211	0	0	6276.77	328.987	18.5715	0.697299	21.2655	0.742822
11183	250	1	0	8249.16	429.931	18.4662	0.785873	13.92	0.794319
11183	328	0	0	10464.5	538.572	13.7609	0.691881	15.0558	0.682236
11182	35	0	0	8166.75	484.838	16.4644	0.682982	5.47066	1.00424
11182	126	0	0	11717.7	609.861	21.6593	0.800499	12.7533	0.775773
11182	169	0	0	16538.6	848.429	12.5252	0.68936	19.6021	0.691249
11182	261	1	0	9216.59	471.502	15.8541	0.729051	16.5856	0.719589
11182	395	0	0	9572.49	496.509	18.9586	0.666889	22.3082	0.735278
11181	71	1	0	19745.5	253.858	18.0009	1.35414	17.549	1.4163
11179	77	2	0	11945.5	701.592	18.0961	0.664001	5.15774	1.01643
11179	352	1	0	11139.5	566.089	20.755	0.712354	13.2947	0.692377
11178	108	0	0	9326.76	499.936	21.1035	0.773074	20.892	0.7656
11178	123	1	0	9267.07	473.92	21.1207	0.730593	17.6703	0.679108
11178	143	0	0	9519.71	489.148	16.2911	0.671647	11.6304	0.737486
11178	299	0	0	8878.91	471.038	18.3522	0.665716	23.9322	0.798809
11178	336	2	0	10532	543.72	16.3779	0.668219	17.5687	0.693729
11177	74	1	0	19776.1	222.819	16.6479	1.22306	16.2128	1.22147
11177	121	1	0	10711.7	651.881	21.8937	0.766626	4.66782	1.12413
11177	342	0	0	8850.47	450.185	15.7589	0.681893	14.9754	0.695338
11176	41	1	0	10015.9	513.501	21.2379	0.732762	14.7768	0.684241
11176	114	0	0	8833.39	447.414	15.6937	0.766012	20.7307	0.817029
11176	219	1	0	9892.98	496.389	19.9433	0.76561	13.8597	0.761877
11176	339	0	0	10538.3	594.169	20.3903	0.92003	0.423564	0.39289
11174	202	0	0	10692	627.364	11.2228	0.961898	0.357943	0.338693
11174	209	1	0	9361.2	484.872	18.9096	0.738855	9.36106	0.855007
11174	322	2	0	9377.11	588.513	15.4917	0.662948	4.21416	1.08452
11173	142	0	0	7779.06	440.102	14.2238	0.702467	6.46836	0.964757
11173	289	0	0	19646	340.799	11.275	2.90851	16.3908	2.41255
11173	326	0	0	9854.23	509.833	19.4038	0.744664	15.085	0.713141
11172	91	0	0	9605.65	511.826	24.9277	0.853545	15.4098	0.680566
11172	197	1	0	6658.13	348.032	19.3097	0.784601	14.7467	0.764775
11172	213	0	0	6603.79	346.113	15.5443	0.667485	9.01079	0.793165
11171	25	0	0	8349.32	412.498	16.8548	0.689712	18.1717	0.700882
11171	276	0	0	9517.12	498.942	18.349	0.677621	10.1254	0.763331
11171	370	0	0	10461.6	602.033	16.9156	0.856014	0.437606	0.401137
11169	36	1	0	10253.8	527.867	12.4699	0.726599	17.102	0.676332
11169	56	0	0	9175.82	492.211	24.1185	0.817938	20.969	0.713833
11169	264	1	0	9087.42	526.466	20.2094	0.765869	5.5358	1.07719
11168	198	2	0	11446	681.211	16.3012	0.795036	0.530816	0.478759
11168	357	0	0	9174.32	466.794	18.7348	0.696145	18.8792	0.689093
11167	99	0	0	10703.5	793.962	22.9074	1.11522	2.38198	1.56797
11167	209	0	0	5457.61	271.51	19.0818	0.680721	19.075	0.682596
11167	264	2	0	11118.8	769.315	18.5158	0.699915	2.9306	1.17998
11166	99	2	0	9780.03	491.637	16.4953	0.679766	20.3166	0.697838
11166	205	3	0	10304	524.542	17.7477	0.689924	15.3521	0.680923
11164	208	1	0	9123.89	477.088	21.8702	0.779421	13.3526	0.724711
11164	330	0	0	10294.3	566.971	20.545	1.14162	0.319623	0.302192
11163	171	0	0	12660.4	799.777	15.076	0.698322	0.934547	0.719544
11162	389	1	0	9025.18	449.96	16.6241	0.688873	15.5965	0.68191
11161	110	0	0	9688.63	516.558	16.5374	0.655266	25.3863	0.86392
11161	121	2	0	8291.93	419.755	16.0741	0.680512	17.5063	0.690478
11161	309	0	0	9139.2	458.738	14.3267	0.674992	15.431	0.67756
11159	142	0	0	11690.5	637.782	19.7453	0.71308	7.07008	0.944815
11159	171	0	0	10795.9	550.664	12.6334	0.703553	20.0534	0.697601
11158	301	1	0	9512.48	485.302	13.5814	0.704645	13.6387	0.708675
11158	342	1	0	9956.07	537.636	25.2062	0.934513	10.9465	0.800724
11158	343	1	0	11095.4	647.657	18.4242	0.835058	0.530463	0.483324
11157	61	0	0	19686.5	309.191	11.3418	1.21852	5.76316	0.865261
11157	87	0	0	8526.37	442.267	21.6748	0.820204	14.7196	0.745209
11157	312	0	0	9920.97	520.029	17.649	0.690829	8.52928	0.848338
11156	340	0	0	6469.43	328.134	19.5039	0.720661	17.1542	0.693601
11156	348	0	0	10934.4	701.783	17.5323	0.733263	1.02168	0.782384
11153	48	2	0	8181.28	443.369	8.85962	0.78769	10.227	0.734981
11152	341	0	0	10932.2	559.6	18.5859	0.690179	16.7426	0.689198
11151	15	0	0	11344	725.565	21.8664	0.769546	1.12227	0.824534
11151	53	0	0	8006.06	413.718	21.1041	0.749002	17.838	0.70737
11151	74	0	0	8850.45	452.144	19.5988	0.685806	21.4253	0.712547
11151	80	2	0	9636.14	485.14	16.8148	0.690218	17.1088	0.69263
11151	181	1	0	8460.11	422.661	18.935	0.712838	16.9585	0.711246
11151	214	2	0	9372.41	466.471	17.4032	0.680172	18.8655	0.696492
11151	218	0	0	10106	520.171	15.2777	0.704352	22.827	0.802241
11151	396	1	0	9374.49	489.094	22.1224	0.733687	20.9988	0.720722
11149	105	1	0	7953.79	398.815	13.3499	0.697404	12.5971	0.711213
11149	128	0	0	9309.71	611.537	13.4253	0.691018	3.18692	1.16227
11149	258	2	0	7385.18	382.765	16.7254	0.684061	13.8541	0.705747
11149	307	1	0	8811.08	451.961	16.6608	0.682148	22.7901	0.776454
11149	371	1	0	8556.41	436.764	22.0825	0.733476	20.5673	0.713493
11148	378	0	0	8272.87	431.399	17.6175	0.689164	20.369	0.716531
11147	202	1	0	8872.51	521.275	20.4888	0.783809	5.82381	1.08453
11147	208	1	0	12854.5	875.201	23.9637	0.880421	1.29257	0.925648
11146	77	0	0	9281.4	479.459	18.0901	0.826071	14.1218	0.849996
11146	152	1	0	10231.3	653.503	13.8219	0.721773	1.05737	0.766253
11144	28	0	0	9805.81	531.068	21.4423	0.772844	22.5588	0.795072
11144	372	0	0	9130.89	498.516	24.2691	0.840528	15.5905	0.692322
11143	150	0	0	9793.89	504.206	13.4768	0.693686	22.6754	0.758629
11143	180	0	0	9997.39	514.757	19.8525	0.80899	10.924	0.868683
11142	77	0	0	9673.85	515.007	17.6305	0.662558	22.7318	0.762987
11142	165	0	0	10795.6	605.584	23.6412	0.790027	6.64158	0.910696
11142	330	0	0	8727.12	470.357	24.605	0.852134	12.917	0.723332
11141	28	1	0	9951.04	592.896	16.1208	0.662668	5.26837	0.986863
11141	232	0	0	8909.83	500.399	18.8773	0.679769	25.6291	0.890458
11138	230	0	0	11210.5	575.348	10.562	0.742165	12.0724	0.704462
11138	320	0	0	6823.32	345.299	15.8629	0.681725	21.1128	0.736643
11138	352	0	0	9317.88	489.19	21.0528	0.791714	10.817	0.791453
11137	278	2	0	6795.56	346.95	19.2712	0.683536	20.8479	0.703901
11136	151	0	0	9774.65	539.935	21.5524	0.739059	7.6248	0.909235
11136	202	1	0	8176.37	427.089	19.3944	0.722486	9.5627	0.815046
11136	315	2	0	7822.48	404.053	19.1248	0.692785	20.6683	0.718216
11134	294	1	0	8972.38	453.52	17.6059	0.691105	13.7833	0.707267
11134	326	2	0	9695.35	495.48	21.1108	0.736199	16.6827	0.683107
11133	219	2	0	7547.12	393.986	11.1284	0.807505	23.0314	0.833682
11133	301	2	0	9320.35	478.927	13.6119	0.744214	15.5099	0.718054
11132	107	0	0	11616	675.749	20.3383	1.0297	0.352561	0.334533
11132	292	0	0	9309.79	478.549	17.376	0.678238	21.4756	0.718524
11132	360	0	0	8282.81	443.549	24.3552	0.835857	17.3763	0.686784
11129	336	1	0	11954.9	686.205	15.0191	0.823329	0.432574	0.401729
11128	39	0	0	11376.7	711.83	19.3593	0.665897	4.50049	1.05461
11128	125	2	0	10899.4	730.28	20.1181	0.702047	1.3732	0.926739
11128	221	0	0	7397.58	384.463	21.3761	0.724528	22.7119	0.728721
11128	339	0	0	6551.47	354.944	20.9801	0.748469	7.66938	0.914673
11128	383	2	0	9183.65	473.814	16.8704	0.681429	21.6846	0.747416
11127	4	0	0	9134.59	477.406	18.7954	0.679192	22.2725	0.739996
11127	120	1	0	8699.28	520.371	16.696	0.656478	27.9872	0.996175
11127	157	0	0	9833.97	517.73	23.8285	0.804013	13.121	0.691152
11127	367	0	0	9263.72	540.705	18.1307	0.670709	5.57202	0.98379
11126	206	0	0	9465.4	586.636	16.455	0.667823	4.51514	1.04388
11126	264	0	0	9182.86	472.25	14.4719	0.682541	21.6691	0.735132
11126	335	1	0	10557	654.34	8.56131	0.900984	0.568916	0.500224
11126	397	1	0	9033.6	466.362	21.0361	0.750933	14.5566	0.696664
11124	62	0	0	8283.59	490.68	19.0308	0.677406	27.4529	0.978537
11124	167	1	0	9572.68	520.261	17.1957	0.674565	7.87988	0.876846
11124	340	0	0	9539.29	504.878	22.5748	0.727996	23.2133	0.754206
11123	89	1	0	10373.9	601.401	16.136	0.66123	5.71491	0.948114
11123	131	0	0	9220.81	476.951	19.1101	0.718016	21.353	0.754079
11123	139	0	0	9071.82	484.578	21.369	0.709451	24.5242	0.815744
11123	268	0	0	8247.47	428.767	21.5599	0.730447	11.575	0.724235
11123	272	0	0	10977.2	577.735	24.1857	0.779482	20.0973	0.692998
11122	50	0	0	9748.43	514.37	23.7132	0.949024	10.5057	0.885461
11122	62	1	0	10078	526.845	16.4679	0.685616	21.7923	0.751361
11122	85	1	0	9555.03	481.949	12.885	0.714349	18.0866	0.67934
11122	165	0	0	9818.51	504.143	12.7294	0.713818	13.6241	0.683927
11122	274	1	0	9565	535.523	20.6187	0.692765	25.511	0.858745
11122	287	1	0	9221.03	476.216	18.1952	0.687346	21.2645	0.724382
11119	365	0	0	8564	442.665	18.4354	0.679623	21.2833	0.721999
11118	3	1	0	8781.19	442.096	15.1973	0.713844	16.0662	0.703523
11118	4	3	0	9718.85	497.893	21.9247	0.760173	14.3189	0.691917
11118	45	1	0	11187.7	787.854	21.2879	0.775213	2.47786	1.23588
11118	70	1	0	8166.65	448.136	24.1588	0.848463	22.8361	0.79333
11118	181	1	0	10880.6	556.618	19.0382	0.698731	18.9304	0.699467
11117	99	0	0	10219.8	531.414	20.3768	0.724425	20.4353	0.724402
11117	116	1	0	8003.08	410.868	16.4426	0.676546	20.8298	0.714834
11117	125	0	0	8955.03	639.481	22.1882	0.864535	2.26705	1.32639
11117	301	1	0	8473.38	469.76	16.1344	0.810705	0.466939	0.420881
11116	38	0	0	9980.85	542.262	21.8192	0.726448	23.9689	0.761129
11116	271	0	0	10615.8	544.075	16.4754	0.677307	16.5024	0.671948
11116	285	1	0	9081.72	463.448	14.305	0.665473	22.1888	0.740087
11116	291	0	0	9534.51	593.163	19.3297	0.665835	4.49337	1.07461
11114	155	0	0	7449.05	499.201	21.2764	0.723611	3.58275	1.18866
11114	158	0	0	7146.27	390.4	21.9968	0.734128	23.4371	0.779872
11114	182	0	0	9960.47	702.48	19.2363	0.742941	3.11122	1.27699
11114	256	1	0	8962.61	474.809	19.9796	0.687355	8.41589	0.814504
11112	268	0	0	8290.01	443.313	17.1072	0.666817	10.0271	0.771803
11111	121	0	0	8729.03	448.818	19.3766	0.715588	18.4155	0.693192
11111	173	1	0	9398.09	499.35	14.2166	0.664923	23.7116	0.783628
11111	248	1	0	9462.02	480.51	15.7317	0.702455	15.8593	0.681036
11108	95	0	0	8648.21	448.03	12.5675	0.754251	18.357	0.72217
11108	211	0	0	10478.6	605.581	13.8736	0.80057	0.482623	0.444606
11108	216	0	0	9582.82	502.527	14.801	0.680297	11.43	0.740505
11107	52	0	0	9097.9	468.457	19.6666	0.706065	18.4117	0.690002
11107	223	0	0	9295.49	480.464	17.5846	0.680463	19.744	0.722203
11107	298	0	0	9950.73	602.745	21.2314	0.809988	0.70315	0.584373
11107	324	1	0	10683.5	772.639	30.7319	1.13735	21.318	0.743462
11106	226	1	0	7998.73	476.814	16.1181	0.686108	27.4116	1.01874
11106	272	1	0	11748.5	720.133	14.492	0.651712	4.13917	1.03294
11106	309	1	0	9975.24	522.084	15.9395	0.675179	23.7889	0.796383
11106	360	0	0	8352	449.999	19.9246	0.708078	23.8056	0.803447
11104	80	1	0	9220.4	465.494	16.5972	0.677435	17.9649	0.685954
11104	355	0	0	7685.08	392.075	17.7058	0.711968	17.781	0.711116
11104	396	1	0	9722.78	493.797	15.6935	0.671967	21.2003	0.714696
11103	9	0	0	9247.4	509.636	21.7293	0.747258	24.742	0.815985
11103	12	0	0	12295.2	727.37	22.8427	0.880907	0.636533	0.554718
11103	59	1	0	10540	675.716	21.4401	0.739845	3.81472	1.14858
11103	191	0	0	8545.85	448.817	19.291	0.680481	23.0933	0.751705
11101	143	0	0	10995.7	720.04	15.7309	0.658595	3.46638	1.145
11101	330	0	0	8162.41	414.368	14.7324	0.676468	19.1176	0.697239
11099	103	0	0	11078.5	671.744	15.228	0.736612	0.73379	0.601602
11099	176	0	0	8270.25	438.158	18.1688	0.703233	9.21307	0.828837
11099	213	1	0	9280.69	561.167	14.8505	0.697865	5.29181	1.0176
11098	97	1	0	9085.61	464.323	16.4787	0.684395	19.8144	0.685848
11098	271	0	0	9389.3	495.539	16.4596	0.681255	22.7411	0.777217
11098	319	0	0	9038.45	458.233	20.1854	0.759593	14.5951	0.750327
11097	74	4	0	9144.2	464.108	20.7057	0.79404	14.447	0.763497
11097	186	0	0	10253.8	584.683	17.5172	0.923774	0.387643	0.358344
11097	310	0	0	9417.23	505.52	15.3718	0.655864	25.5447	0.833898
11097	381	2	0	9806.17	511.457	20.0592	0.73461	11.5158	0.776301
11096	296	0	0	9322.92	493.755	22.4879	0.742336	19.6955	0.694158
11094	114	2	0	9008.46	469.695	20.6843	0.730598	10.631	0.758461
11094	287	0	0	8451.12	453.243	19.036	0.738162	23.525	0.842565
11093	37	1	0	7790.68	401.874	14.8792	0.674933	23.4631	0.784928
